show_id,type,title,country,date_added,release_year,rating,listed_in,Date,Open,High,Low,Close,Adj_close,Volume
s6398,Movie,Cabin Fever,United States,6/6/2019,2016,R,"Horror Movies, Thrillers",,,,,,,
s6477,Movie,Christian Mingle,United States,6/6/2019,2014,PG,"Comedies, Faith & Spirituality, Romantic Movies",,,,,,,
s6714,Movie,Everybody Knows,"Spain, France, Italy",6/6/2019,2019,R,"Dramas, International Movies, Thrillers",,,,,,,
s6741,Movie,Farce,Egypt,6/6/2019,2017,TV-MA,"Comedies, International Movies",,,,,,,
s6801,Movie,Freezer's Campaign,Egypt,6/6/2019,2016,TV-MA,"Comedies, International Movies",,,,,,,
s6808,Movie,From Japan to Egypt,Egypt,6/6/2019,2017,TV-14,"Children & Family Movies, Comedies, Dramas",,,,,,,
s7059,Movie,Immoral Tales,France,6/6/2019,1974,UR,"Dramas, International Movies, Romantic Movies",,,,,,,
s7107,Movie,"It's Okay, Buddy",Egypt,6/6/2019,2017,TV-14,"Comedies, International Movies, Music & Musicals",,,,,,,
s7523,Movie,Ms. Mammy,Egypt,6/6/2019,2012,TV-14,"Comedies, International Movies",,,,,,,
s7928,Movie,Sameer Abu Alneel,Egypt,6/6/2019,2013,TV-14,"Comedies, International Movies",,,,,,,
s8089,Movie,Step Outside,Egypt,6/6/2019,2018,TV-14,"Comedies, International Movies",,,,,,,
s8482,Movie,The Republic of Imbaba,,6/6/2019,2015,TV-14,"Dramas, International Movies",,,,,,,
s8529,Movie,The Thief and the Imbecile,Egypt,6/6/2019,2013,TV-14,"Dramas, International Movies",,,,,,,
s3762,Movie,Belmonte,"Uruguay, Spain, Mexico",6/7/2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3763,TV Show,Designated Survivor,United States,6/7/2019,2019,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",,,,,,,
s3764,Movie,Elisa & Marcela,Spain,6/7/2019,2019,TV-MA,"Dramas, International Movies, LGBTQ Movies",,,,,,,
s3765,Movie,I Am Mother,Australia,6/7/2019,2019,TV-PG,"International Movies, Sci-Fi & Fantasy, Thrillers",,,,,,,
s3766,Movie,Luka Chuppi,India,6/7/2019,2019,TV-PG,"Comedies, International Movies, Romantic Movies",,,,,,,
s3767,Movie,Pachamama,"France, Luxembourg, Canada",6/7/2019,2019,PG,Children & Family Movies,,,,,,,
s3768,Movie,Rock My Heart,Germany,6/7/2019,2019,TV-PG,"Children & Family Movies, Dramas, International Movies",,,,,,,
s3769,Movie,Stree,India,6/7/2019,2018,TV-MA,"Comedies, Horror Movies, Independent Movies",,,,,,,
s3770,TV Show,Super Monsters Monster Pets,United States,6/7/2019,2019,TV-Y,Kids' TV,,,,,,,
s3771,TV Show,Tales of the City,United States,6/7/2019,2019,TV-MA,TV Dramas,,,,,,,
s3772,Movie,The Black Godfather,United States,6/7/2019,2019,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s8471,Movie,The Push,United States,6/7/2019,2018,TV-MA,"Documentaries, Sports Movies",,,,,,,
s6283,Movie,Beneath the Leaves,United States,6/8/2019,2019,TV-MA,"Independent Movies, Thrillers",,,,,,,
s6287,Movie,"Berlin, I Love You",Germany,6/8/2019,2019,R,"Dramas, International Movies, Romantic Movies",,,,,,,
s6704,Movie,Equilibrium,United States,6/8/2019,2002,R,"Action & Adventure, Dramas, Sci-Fi & Fantasy",,,,,,,
s3761,TV Show,Upin & Ipin,Malaysia,6/10/2019,2011,TV-Y,Kids' TV,,,,,,,
s7827,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,United States,6/11/2019,2018,PG,"Children & Family Movies, Comedies",,,,,,,
s3759,Movie,Jo Koy: Comin' In Hot,United States,6/12/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s3760,Movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,United States,6/12/2019,2019,TV-MA,"Documentaries, Music & Musicals",,,,,,,
s3756,TV Show,Jinn,Jordan,6/13/2019,2019,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",,,,,,,
s3757,Movie,Oprah Presents When They See Us Now,United States,6/13/2019,2019,TV-PG,Documentaries,,,,,,,
s3758,Movie,The 3rd Eye 2,Indonesia,6/13/2019,2019,TV-MA,"Horror Movies, International Movies",,,,,,,
s6532,Movie,Convict,,6/13/2019,2014,TV-14,"Dramas, International Movies",,,,,,,
s6769,Movie,Flimflam,Egypt,6/13/2019,2016,TV-14,"Comedies, International Movies",,,,,,,
s7948,Movie,Savage Raghda,Egypt,6/13/2019,2018,TV-MA,"Comedies, International Movies, Romantic Movies",,,,,,,
s8193,Movie,The Ant's Scream,Egypt,6/13/2019,2010,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s8241,Movie,The Cell,Egypt,6/13/2019,2017,TV-MA,"Action & Adventure, Dramas, International Movies",,,,,,,
s8486,Movie,The Right One,Egypt,6/13/2019,2011,TV-14,"Dramas, International Movies, Romantic Movies",,,,,,,
s3746,TV Show,Awake: The Million Dollar Game,United States,6/14/2019,2019,TV-PG,Reality TV,,,,,,,
s3747,TV Show,Black Spot,"France, Belgium",6/14/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s3748,Movie,DJ Cinderella,Brazil,6/14/2019,2019,TV-PG,"Children & Family Movies, Comedies",,,,,,,
s3749,TV Show,El desconocido,,6/14/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s3750,TV Show,Girlfriends' Guide to Divorce,United States,6/14/2019,2019,TV-MA,"TV Comedies, TV Dramas",,,,,,,
s3751,TV Show,Leila,India,6/14/2019,2019,TV-MA,"British TV Shows, International TV Shows, TV Dramas",,,,,,,
s3752,TV Show,Marlon,United States,6/14/2019,2018,TV-14,TV Comedies,,,,,,,
s3753,TV Show,Marvel's Jessica Jones,United States,6/14/2019,2019,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",,,,,,,
s3754,Movie,Murder Mystery,United States,6/14/2019,2019,PG-13,Comedies,,,,,,,
s3755,TV Show,Yankee,Mexico,6/14/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,,,,,,
s3737,TV Show,Fate/Zero,Japan,6/15/2019,2012,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3738,TV Show,Kill la Kill,Japan,6/15/2019,2014,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3739,Movie,Life Overtakes Me,"Sweden, United States",6/15/2019,2019,TV-PG,Documentaries,,,,,,,
s3740,Movie,Luckee,India,6/15/2019,2019,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s3741,Movie,Pihu,India,6/15/2019,2018,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s3742,TV Show,Puella Magi Madoka Magica,Japan,6/15/2019,2011,TV-14,"Anime Series, International TV Shows",,,,,,,
s3743,TV Show,Somewhere Only We Know,China,6/15/2019,2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",,,,,,,
s3744,TV Show,The AlcÃ sser Murders,Spain,6/15/2019,2019,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",,,,,,,
s3745,TV Show,Unit 42,Belgium,6/15/2019,2017,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
s6011,Movie,3 Seconds Divorce,Canada,6/15/2019,2018,TV-PG,"Documentaries, Faith & Spirituality",,,,,,,
s7488,Movie,Monopoly (The Bank Of Luck),Egypt,6/15/2019,2017,TV-MA,"Comedies, International Movies",,,,,,,
s3735,Movie,Cop Car,United States,6/16/2019,2015,R,Thrillers,,,,,,,
s3736,Movie,Right Here Right Now,Germany,6/16/2019,2018,TV-MA,"Comedies, Dramas, Independent Movies",,,,,,,
s3734,Movie,Adam Devine: Best Time of Our Lives,United States,6/18/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s6174,Movie,Antariksha Ke Rakhwale,,6/18/2019,2018,TV-Y7,Children & Family Movies,,,,,,,
s6307,Movie,Big Kill,United States,6/18/2019,2018,R,Action & Adventure,,,,,,,
s6347,Movie,Bob Lazar: Area 51 & Flying Saucers,United States,6/18/2019,2018,TV-MA,Documentaries,,,,,,,
s6646,Movie,Dragonkala Ka Rahasya,,6/18/2019,2018,TV-Y,Children & Family Movies,,,,,,,
s7930,Movie,Samudri Lootere,,6/18/2019,2018,TV-Y,Children & Family Movies,,,,,,,
s8123,Movie,Super Bheem Bana Vajraveer,India,6/18/2019,2018,TV-Y7,Children & Family Movies,,,,,,,
s8567,Movie,The Wrong Babysitter,Canada,6/18/2019,2017,TV-14,Thrillers,,,,,,,
s3732,Movie,Beats,United States,6/19/2019,2019,TV-MA,"Dramas, Independent Movies, Music & Musicals",,,,,,,
s3733,Movie,The Edge of Democracy,Brazil,6/19/2019,2019,TV-14,"Documentaries, International Movies",,,,,,,
s7442,Movie,Memory Games,"Germany, United States, Sweden",6/19/2019,2018,TV-14,Documentaries,,,,,,,
s7905,Movie,Running for Grace,United States,6/19/2019,2018,TV-14,"Dramas, Romantic Movies",,,,,,,
s8686,Movie,VS.,United Kingdom,6/19/2019,2018,TV-MA,Dramas,,,,,,,
s3730,Movie,Rakkhosh,India,6/20/2019,2019,TV-MA,"Horror Movies, Independent Movies, International Movies",,,,,,,
s3731,Movie,The Wolf's Call,France,6/20/2019,2019,TV-14,"Dramas, International Movies, Thrillers",,,,,,,
s6159,Movie,An Upper Egyptian,Egypt,6/20/2019,2014,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s6291,Movie,Bewildered Bolbol,Egypt,6/20/2019,2010,TV-14,"Comedies, International Movies, Romantic Movies",,,,,,,
s7837,Movie,Reaction,Egypt,6/20/2019,2011,TV-14,"Dramas, International Movies",,,,,,,
s8245,Movie,The Chord,Egypt,6/20/2019,2010,TV-MA,"Dramas, International Movies, Music & Musicals",,,,,,,
s8461,Movie,The Player,Egypt,6/20/2019,2012,TV-MA,"Comedies, International Movies",,,,,,,
s8586,Movie,Three-Quarters Decent,,6/20/2019,2010,TV-14,"Comedies, Dramas, International Movies",,,,,,,
s8664,Movie,Unruly Friends,Egypt,6/20/2019,2011,TV-14,"International Movies, Thrillers",,,,,,,
s3719,Movie,Blood Will Tell,"Argentina, United States",6/21/2019,2019,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3720,TV Show,BolÃ­var,Colombia,6/21/2019,2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",,,,,,,
s3721,Movie,EVANGELION: DEATH (TRUE)Â²,Japan,6/21/2019,1998,TV-MA,"Action & Adventure, Anime Features, International Movies",,,,,,,
s3722,TV Show,Girls Incarcerated,United States,6/21/2019,2019,TV-MA,"Docuseries, Reality TV",,,,,,,
s3723,TV Show,Go! Live Your Way,Argentina,6/21/2019,2019,TV-PG,"Kids' TV, Spanish-Language TV Shows, Teen TV Shows",,,,,,,
s3724,TV Show,Magi: The Labyrinth of Magic,Japan,6/21/2019,2013,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3725,TV Show,Neon Genesis Evangelion,Japan,6/21/2019,1995,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3726,TV Show,Shooter,United States,6/21/2019,2018,TV-14,"Crime TV Shows, TV Action & Adventure, TV Dramas",,,,,,,
s3727,TV Show,The Casketeers,New Zealand,6/21/2019,2019,TV-14,"International TV Shows, Reality TV",,,,,,,
s3728,TV Show,The Confession Tapes,United States,6/21/2019,2019,TV-MA,"Crime TV Shows, Docuseries",,,,,,,
s3729,Movie,The End of Evangelion,Japan,6/21/2019,1997,TV-MA,"Action & Adventure, Anime Features, International Movies",,,,,,,
s6878,Movie,Good Luck,Egypt,6/21/2019,2012,TV-MA,"Dramas, International Movies",,,,,,,
s7439,TV Show,Melodies of Life - Born This Way,,6/21/2019,2016,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",,,,,,,
s7893,TV Show,Roonpi Secret Love,Thailand,6/21/2019,2016,TV-14,"International TV Shows, Romantic TV Shows, Teen TV Shows",,,,,,,
s3718,Movie,Triple Threat,"Thailand, China, United States",6/22/2019,2019,R,"Action & Adventure, International Movies",,,,,,,
s7925,Movie,Salem: His Sister's Father,Egypt,6/22/2019,2014,TV-14,"Dramas, International Movies",,,,,,,
s8401,Movie,The Long Goodbye: The Kara Tippetts Story,United States,6/23/2019,2019,TV-PG,"Documentaries, Faith & Spirituality",,,,,,,
s3717,TV Show,Forest of Piano,Japan,6/24/2019,2019,TV-14,"Anime Series, International TV Shows",,,,,,,
s3716,Movie,Mike Epps: Only One Mike,United States,6/25/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s7842,Movie,Recall,Canada,6/25/2019,2018,TV-MA,Dramas,,,,,,,
s3713,Movie,Hikaru Utada Laughter in the Dark Tour 2018,Japan,6/26/2019,2018,TV-PG,"International Movies, Music & Musicals",,,,,,,
s3714,Movie,Kahaani,India,6/26/2019,2012,TV-14,"International Movies, Music & Musicals, Thrillers",,,,,,,
s3715,Movie,Unbroken,India,6/26/2019,2019,TV-14,"Documentaries, International Movies",,,,,,,
s8069,Movie,Spider-Man: Into the Spider-Verse,United States,6/26/2019,2018,PG,"Action & Adventure, Comedies",,,,,,,
s8323,Movie,The Golem,Israel,6/26/2019,2018,TV-MA,"Horror Movies, Independent Movies, International Movies",,,,,,,
s3710,Movie,ANIMA,United Kingdom,6/27/2019,2019,TV-PG,"Dramas, Independent Movies, Music & Musicals",,,,,,,
s3711,TV Show,Answer for Heaven,,6/27/2019,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies",,,,,,,
s3712,Movie,Daniel Sosa: Maleducado,Mexico,6/27/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s3703,TV Show,Dope,United States,6/28/2019,2019,TV-MA,"Crime TV Shows, Docuseries",,,,,,,
s3704,Movie,El testigo,"Colombia, Peru, United Kingdom",6/28/2019,2018,TV-14,"Documentaries, International Movies",,,,,,,
s3705,TV Show,Exhibit A,United States,6/28/2019,2019,TV-MA,"Crime TV Shows, Docuseries, Science & Nature TV",,,,,,,
s3706,TV Show,Instant Hotel,Australia,6/28/2019,2019,TV-MA,"International TV Shows, Reality TV",,,,,,,
s3707,Movie,La Leyenda del Diamante,Mexico,6/28/2019,2017,TV-MA,"Action & Adventure, International Movies, Sci-Fi & Fantasy",,,,,,,
s3708,TV Show,Motown Magic,"Australia, United States",6/28/2019,2019,TV-Y,"Kids' TV, TV Sci-Fi & Fantasy",,,,,,,
s3709,TV Show,Paquita Salas,Spain,6/28/2019,2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",,,,,,,
s6000,Movie,20th Century Women,United States,6/28/2019,2016,R,"Dramas, Independent Movies",,,,,,,
s8080,Movie,Staged Killer,United States,6/28/2019,2019,TV-14,Thrillers,,,,,,,
s8122,TV Show,Super Bheem,India,6/28/2019,2019,TV-Y,Kids' TV,,,,,,,
s8149,TV Show,Tales of the City (1993),"United Kingdom, United States",6/28/2019,1993,TV-MA,TV Dramas,,,,,,,
s3702,Movie,Super Deluxe,India,6/29/2019,2019,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s7742,Movie,Pierre Jackson,United States,6/29/2019,2018,TV-MA,Romantic Movies,,,,,,,
s3699,Movie,Inhuman Kiss,Thailand,6/30/2019,2019,TV-MA,"Horror Movies, International Movies, Romantic Movies",,,,,,,
s3700,Movie,Romeo Akbar Walter,India,6/30/2019,2019,TV-14,"Dramas, International Movies, Thrillers",,,,,,,
s3701,TV Show,Scare Tactics,United States,6/30/2019,2011,TV-MA,"Reality TV, TV Comedies, TV Horror",,,,,,,
s7585,Movie,Night Moves,United States,6/30/2019,2013,R,"Dramas, Independent Movies, Thrillers",,,,,,,
s3692,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,United States,7/1/2019,2008,TV-PG,"Kids' TV, TV Action & Adventure, TV Comedies",,,,,,,
s3693,TV Show,Hatchimals | Adventures in Hatchtopia,United States,7/1/2019,2018,TV-Y,Kids' TV,,,,,,,
s3694,Movie,Katherine Ryan: Glitter Room,United States,7/1/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s3695,TV Show,Molang,France,7/1/2019,2015,TV-Y,Kids' TV,,,,,,,
s3696,TV Show,Rabbids Invasion,France,7/1/2019,2018,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s3697,TV Show,Record of Grancrest War,Japan,7/1/2019,2018,TV-MA,"Anime Series, International TV Shows",,,,,,,
s3698,Movie,War Against Women,"United States, Spain",7/1/2019,2013,TV-MA,"Documentaries, International Movies",,,,,,,
s6112,Movie,Alice Doesn't Live Here Anymore,United States,7/1/2019,1974,PG,"Classic Movies, Comedies, Dramas",,,,,,,
s6771,TV Show,Flowering Heart,South Korea,7/1/2019,2016,TV-Y7,"Kids' TV, Korean TV Shows",,,,,,,
s6814,Movie,Frozen River,United States,7/1/2019,2008,R,"Dramas, Independent Movies",,,,,,,
s7079,Movie,Inkheart,"Germany, United Kingdom, United States",7/1/2019,2008,PG,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",,,,,,,
s7082,TV Show,Inside the Mind of a Serial Killer,United States,7/1/2019,2015,TV-14,"Crime TV Shows, Docuseries",,,,,,,
s7263,Movie,Lady in the Water,United States,7/1/2019,2006,PG-13,"Sci-Fi & Fantasy, Thrillers",,,,,,,
s7431,Movie,Mean Dreams,Canada,7/1/2019,2016,R,"Dramas, Independent Movies, Thrillers",,,,,,,
s7432,Movie,Mean Streets,United States,7/1/2019,1973,R,"Classic Movies, Dramas, Independent Movies",,,,,,,
s7582,Movie,Next,United States,7/1/2019,2007,PG-13,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s7588,Movie,Nights in Rodanthe,"United States, Australia",7/1/2019,2008,PG-13,"Dramas, Romantic Movies",,,,,,,
s7600,Movie,NOVA: Bird Brain,United States,7/1/2019,2017,TV-G,"Children & Family Movies, Documentaries",,,,,,,
s7601,Movie,NOVA: Black Hole Apocalypse,United States,7/1/2019,2018,TV-G,Documentaries,,,,,,,
s7602,Movie,NOVA: Building Chernobyl's MegaTomb,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7603,Movie,NOVA: Chinese Chariot Revealed,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7604,Movie,NOVA: Day the Dinosaurs Died,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7605,Movie,NOVA: Death Dive to Saturn,United States,7/1/2019,2017,TV-G,Documentaries,,,,,,,
s7606,Movie,NOVA: Decoding the Weather Machine,United States,7/1/2019,2018,TV-14,Documentaries,,,,,,,
s7607,Movie,NOVA: Eclipse Over America,United States,7/1/2019,2017,TV-G,Documentaries,,,,,,,
s7608,Movie,NOVA: Extreme Animal Weapons,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7609,Movie,NOVA: First Face of America,United States,7/1/2019,2018,TV-PG,Documentaries,,,,,,,
s7610,Movie,NOVA: Holocaust Escape Tunnel,United States,7/1/2019,2017,TV-14,Documentaries,,,,,,,
s7611,Movie,NOVA: Killer Floods,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7612,Movie,NOVA: Killer Hurricanes,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7613,Movie,NOVA: Killer Volcanoes,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7614,Movie,NOVA: Poisoned Water,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7615,Movie,NOVA: Prediction by the Numbers,United States,7/1/2019,2018,TV-G,Documentaries,,,,,,,
s7616,Movie,NOVA: Secrets of the Shining Knight,United States,7/1/2019,2017,TV-PG,Documentaries,,,,,,,
s7617,Movie,NOVA: Thai Cave Rescue,United States,7/1/2019,2018,TV-PG,Documentaries,,,,,,,
s7618,Movie,NOVA: The Impossible Flight,United States,7/1/2019,2018,TV-PG,Documentaries,,,,,,,
s7619,Movie,Nova: Ultimate Mars Challenge,United States,7/1/2019,2012,TV-G,Movies,,,,,,,
s7736,Movie,Philadelphia,United States,7/1/2019,1993,PG-13,"Classic Movies, Dramas, LGBTQ Movies",,,,,,,
s7817,Movie,Race to Witch Mountain,United States,7/1/2019,2009,PG,Children & Family Movies,,,,,,,
s7892,Movie,Room on the Broom,"United Kingdom, Germany",7/1/2019,2012,TV-Y7,"Children & Family Movies, Independent Movies",,,,,,,
s7963,Movie,Scream 3,United States,7/1/2019,2000,R,Horror Movies,,,,,,,
s8011,Movie,Shorts,"United States, United Arab Emirates",7/1/2019,2009,PG,"Children & Family Movies, Comedies",,,,,,,
s8061,Movie,Soul to Keep,United States,7/1/2019,2019,TV-MA,"Horror Movies, Independent Movies",,,,,,,
s8095,TV Show,Stone Age,South Korea,7/1/2019,2017,TV-Y7,"Kids' TV, Korean TV Shows",,,,,,,
s8155,Movie,Tayo the Little Bus Movie: Mission Ace,United States,7/1/2019,2016,TV-Y7,Children & Family Movies,,,,,,,
s8179,Movie,The Accountant of Auschwitz,Canada,7/1/2019,2018,TV-14,"Documentaries, International Movies",,,,,,,
s8218,Movie,The Book of Eli,United States,7/1/2019,2010,R,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s8229,Movie,The Brothers Grimm,"United States, Czech Republic, United Kingdom",7/1/2019,2005,PG-13,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s8308,Movie,The Forbidden Kingdom,"United States, China",7/1/2019,2008,PG-13,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s8455,Movie,The Pink Panther,"United States, Czech Republic",7/1/2019,2006,PG,"Children & Family Movies, Comedies",,,,,,,
s8736,Movie,Who's That Knocking at My Door?,United States,7/1/2019,1967,R,"Classic Movies, Dramas, Independent Movies",,,,,,,
s8804,TV Show,Zombie Dumb,,7/1/2019,2018,TV-Y7,"Kids' TV, Korean TV Shows, TV Comedies",,,,,,,
s3689,TV Show,Bangkok Love Stories: Objects of Affection,Thailand,7/2/2019,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s3690,TV Show,Bangkok Love Stories: Plead,Thailand,7/2/2019,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s3691,TV Show,Designated Survivor: 60 Days,South Korea,7/2/2019,2019,TV-14,"International TV Shows, Korean TV Shows, TV Dramas",,,,,,,
s3687,TV Show,The Last Czars,United States,7/3/2019,2019,TV-MA,"Docuseries, TV Dramas",,,,,,,
s3688,TV Show,Yummy Mummies,Australia,7/3/2019,2019,TV-MA,"International TV Shows, Reality TV",,,,,,,
s3684,Movie,Cristina,United States,7/4/2019,2016,TV-14,Documentaries,,,,,,,
s3685,TV Show,Kakegurui,,7/4/2019,2019,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",,,,,,,
s3686,TV Show,Stranger Things,United States,7/4/2019,2019,TV-14,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",,,,,,,
s8033,Movie,Skiptrace,"China, Hong Kong, United States",7/4/2019,2016,PG-13,"Action & Adventure, Comedies",,,,,,,
s3682,Movie,"River, el mÃ¡s grande siempre",Argentina,7/5/2019,2019,TV-G,"Documentaries, International Movies, Sports Movies",,,,,,,
s3683,TV Show,The Legend of White Snake,China,7/5/2019,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s3681,TV Show,Free Rein,United States,7/6/2019,2019,TV-G,"British TV Shows, Kids' TV, TV Dramas",,,,,,,
s8015,Movie,Sicilian Ghost Story,"Italy, France, Switzerland",7/6/2019,2017,TV-MA,"Dramas, International Movies, Thrillers",,,,,,,
s8370,Movie,The Iron Lady,"United Kingdom, France",7/7/2019,2011,PG-13,"Dramas, International Movies",,,,,,,
s7236,TV Show,Krishna Balram,,7/8/2019,2019,TV-Y7,Kids' TV,,,,,,,
s3680,Movie,Aziz Ansari: RIGHT NOW,United States,7/9/2019,2019,TV-MA,Stand-Up Comedy,,,,,,,
s7418,Movie,Mary Poppins Returns,"United States, United Kingdom",7/9/2019,2018,PG,"Children & Family Movies, Music & Musicals",,,,,,,
s3679,Movie,ParchÃ­s: the Documentary,Spain,7/11/2019,2019,TV-14,"Documentaries, International Movies, Music & Musicals",,,,,,,
s7319,Movie,Little Singham Bandarpur Mein Hu Ha Hu,,7/11/2019,2019,TV-Y7,"Children & Family Movies, Comedies",,,,,,,
s3668,TV Show,3Below: Tales of Arcadia,United States,7/12/2019,2019,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",,,,,,,
s3669,Movie,4L,Spain,7/12/2019,2019,TV-MA,"Comedies, Dramas, Independent Movies",,,,,,,
s3670,TV Show,Bonus Family,Sweden,7/12/2019,2019,TV-MA,"International TV Shows, TV Dramas",,,,,,,
s3671,Movie,Cities of Last Things,"Taiwan, China, France, United States",7/12/2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3672,TV Show,Extreme Engagement,,7/12/2019,2019,TV-MA,"International TV Shows, Reality TV",,,,,,,
s3673,Movie,Kidnapping Stella,Germany,7/12/2019,2019,TV-MA,"Dramas, International Movies, Thrillers",,,,,,,
s3674,TV Show,One Spring Night,South Korea,7/12/2019,2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s3675,TV Show,PILI Fantasy: War of Dragons,,7/12/2019,2019,TV-14,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",,,,,,,
s3676,Movie,Point Blank,"France, United States",7/12/2019,2019,TV-MA,Action & Adventure,,,,,,,
s3677,Movie,The Milk System,"Germany, Italy",7/12/2019,2017,TV-14,"Documentaries, International Movies",,,,,,,
s3678,TV Show,True Tunes,,7/12/2019,2019,TV-Y,Kids' TV,,,,,,,
s6101,TV Show,Age Gap Love,United Kingdom,7/12/2019,2017,TV-MA,"British TV Shows, Reality TV, Romantic TV Shows",,,,,,,
s6106,TV Show,Ainsley Eats the Streets,United Kingdom,7/12/2019,2014,TV-PG,"British TV Shows, Docuseries, International TV Shows",,,,,,,
s6322,Movie,Black & Privileged: Volume 1,United States,7/12/2019,2019,TV-MA,Dramas,,,,,,,
s6696,TV Show,Encounters with Evil,United Kingdom,7/12/2019,2016,TV-14,"British TV Shows, Crime TV Shows, Docuseries",,,,,,,
s6977,TV Show,History's Greatest Hoaxes,Australia,7/12/2019,2016,TV-PG,"British TV Shows, Docuseries",,,,,,,
s7436,TV Show,Mega Food,United Kingdom,7/12/2019,2013,TV-G,"British TV Shows, Docuseries, International TV Shows",,,,,,,
s7437,TV Show,MegaTruckers,Australia,7/12/2019,2012,TV-PG,Reality TV,,,,,,,
s7484,TV Show,Money for Nothing,,7/12/2019,2015,TV-PG,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s7587,TV Show,"Nightmare Tenants, Slum Landlords",,7/12/2019,2016,TV-MA,"British TV Shows, International TV Shows, Reality TV",,,,,,,
s8044,Movie,Smart People,United States,7/12/2019,2008,R,"Comedies, Dramas, Independent Movies",,,,,,,
s7747,Movie,"Plaire, aimer et courir vite",France,7/13/2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s3664,TV Show,Angel Beats!,Japan,7/15/2019,2010,TV-PG,"Anime Series, International TV Shows",,,,,,,
s3665,TV Show,Anohana: The Flower We Saw That Day,Japan,7/15/2019,2011,TV-14,"Anime Series, International TV Shows, Teen TV Shows",,,,,,,
s3666,TV Show,God Eater,Japan,7/15/2019,2015,TV-14,"Anime Series, International TV Shows",,,,,,,
s3667,TV Show,GRANBLUE FANTASY the Animation,Japan,7/15/2019,2017,TV-PG,"Anime Series, International TV Shows",,,,,,,
s7351,Movie,Love Shot,United States,7/15/2019,2018,TV-MA,"Dramas, Thrillers",,,,,,,
